year,month,day,prov,cases
2021,1,19,서울,101
2021,1,19,부산,17
2021,1,19,대구,16
2021,1,19,인천,19
2021,1,19,광주,8
2021,1,19,대전,7
2021,1,19,울산,8
2021,1,19,세종,3
2021,1,19,경기,139
2021,1,19,강원,17
2021,1,19,충북,5
2021,1,19,충남,8
2021,1,19,전북,3
2021,1,19,전남,6
2021,1,19,경북,9
2021,1,19,경남,11
2021,1,19,제주,1
2021,1,19,검역,8
2021,1,20,서울,143
2021,1,20,부산,13
2021,1,20,대구,12
2021,1,20,인천,16
2021,1,20,광주,11
2021,1,20,대전,1
2021,1,20,울산,3
2021,1,20,세종,0
2021,1,20,경기,139
2021,1,20,강원,11
2021,1,20,충북,3
2021,1,20,충남,8
2021,1,20,전북,2
2021,1,20,전남,9
2021,1,20,경북,7
2021,1,20,경남,19
2021,1,20,제주,6
2021,1,20,검역,1
2021,1,21,서울,125
2021,1,21,부산,19
2021,1,21,대구,7
2021,1,21,인천,23
2021,1,21,광주,6
2021,1,21,대전,0
2021,1,21,울산,3
2021,1,21,세종,1
2021,1,21,경기,138
2021,1,21,강원,8
2021,1,21,충북,7
2021,1,21,충남,10
2021,1,21,전북,5
2021,1,21,전남,14
2021,1,21,경북,8
2021,1,21,경남,16
2021,1,21,제주,5
2021,1,21,검역,5
2021,1,22,서울,115
2021,1,22,부산,23
2021,1,22,대구,6
2021,1,22,인천,9
2021,1,22,광주,2
2021,1,22,대전,1
2021,1,22,울산,3
2021,1,22,세종,0
2021,1,22,경기,116
2021,1,22,강원,9
2021,1,22,충북,1
2021,1,22,충남,7
2021,1,22,전북,0
2021,1,22,전남,7
2021,1,22,경북,15
2021,1,22,경남,21
2021,1,22,제주,2
2021,1,22,검역,9
2021,1,23,서울,127
2021,1,23,부산,33
2021,1,23,대구,22
2021,1,23,인천,12
2021,1,23,광주,7
2021,1,23,대전,1
2021,1,23,울산,2
2021,1,23,세종,1
2021,1,23,경기,117
2021,1,23,강원,6
2021,1,23,충북,4
2021,1,23,충남,17
2021,1,23,전북,7
2021,1,23,전남,10
2021,1,23,경북,18
2021,1,23,경남,32
2021,1,23,제주,3
2021,1,23,검역,12
2021,1,24,서울,133
2021,1,24,부산,20
2021,1,24,대구,12
2021,1,24,인천,25
2021,1,24,광주,17
2021,1,24,대전,0
2021,1,24,울산,2
2021,1,24,세종,11
2021,1,24,경기,99
2021,1,24,강원,11
2021,1,24,충북,12
2021,1,24,충남,9
2021,1,24,전북,4
2021,1,24,전남,1
2021,1,24,경북,8
2021,1,24,경남,17
2021,1,24,제주,2
2021,1,24,검역,9
2021,1,25,서울,101
2021,1,25,부산,20
2021,1,25,대구,15
2021,1,25,인천,14
2021,1,25,광주,16
2021,1,25,대전,125
2021,1,25,울산,2
2021,1,25,세종,2
2021,1,25,경기,77
2021,1,25,강원,4
2021,1,25,충북,8
2021,1,25,충남,13
2021,1,25,전북,0
2021,1,25,전남,3
2021,1,25,경북,15
2021,1,25,경남,11
2021,1,25,제주,0
2021,1,25,검역,11
2021,1,26,서울,104
2021,1,26,부산,27
2021,1,26,대구,13
2021,1,26,인천,18
2021,1,26,광주,12
2021,1,26,대전,4
2021,1,26,울산,0
2021,1,26,세종,2
2021,1,26,경기,77
2021,1,26,강원,43
2021,1,26,충북,7
2021,1,26,충남,6
2021,1,26,전북,1
2021,1,26,전남,9
2021,1,26,경북,8
2021,1,26,경남,12
2021,1,26,제주,0
2021,1,26,검역,6
2021,1,27,서울,129
2021,1,27,부산,32
2021,1,27,대구,6
2021,1,27,인천,20
2021,1,27,광주,112
2021,1,27,대전,1
2021,1,27,울산,6
2021,1,27,세종,4
2021,1,27,경기,150
2021,1,27,강원,18
2021,1,27,충북,8
2021,1,27,충남,4
2021,1,27,전북,13
2021,1,27,전남,12
2021,1,27,경북,11
2021,1,27,경남,21
2021,1,27,제주,0
2021,1,27,검역,12
2021,1,28,서울,105
2021,1,28,부산,54
2021,1,28,대구,11
2021,1,28,인천,41
2021,1,28,광주,44
2021,1,28,대전,4
2021,1,28,울산,6
2021,1,28,세종,1
2021,1,28,경기,118
2021,1,28,강원,6
2021,1,28,충북,25
2021,1,28,충남,4
2021,1,28,전북,1
2021,1,28,전남,8
2021,1,28,경북,43
2021,1,28,경남,19
2021,1,28,제주,0
2021,1,28,검역,7
2021,1,29,서울,112
2021,1,29,부산,34
2021,1,29,대구,10
2021,1,29,인천,19
2021,1,29,광주,54
2021,1,29,대전,1
2021,1,29,울산,2
2021,1,29,세종,0
2021,1,29,경기,135
2021,1,29,강원,8
2021,1,29,충북,9
2021,1,29,충남,6
2021,1,29,전북,6
2021,1,29,전남,5
2021,1,29,경북,43
2021,1,29,경남,15
2021,1,29,제주,1
2021,1,29,검역,9
2021,1,30,서울,152
2021,1,30,부산,20
2021,1,30,대구,8
2021,1,30,인천,15
2021,1,30,광주,33
2021,1,30,대전,2
2021,1,30,울산,2
2021,1,30,세종,0
2021,1,30,경기,146
2021,1,30,강원,3
2021,1,30,충북,11
2021,1,30,충남,9
2021,1,30,전북,3
2021,1,30,전남,1
2021,1,30,경북,22
2021,1,30,경남,12
2021,1,30,제주,2
2021,1,30,검역,15
2021,1,31,서울,100
2021,1,31,부산,20
2021,1,31,대구,10
2021,1,31,인천,21
2021,1,31,광주,17
2021,1,31,대전,0
2021,1,31,울산,6
2021,1,31,세종,2
2021,1,31,경기,113
2021,1,31,강원,6
2021,1,31,충북,1
2021,1,31,충남,5
2021,1,31,전북,2
2021,1,31,전남,1
2021,1,31,경북,16
2021,1,31,경남,18
2021,1,31,제주,1
2021,1,31,검역,15
2021,2,1,서울,107
2021,2,1,부산,15
2021,2,1,대구,9
2021,2,1,인천,11
2021,2,1,광주,32
2021,2,1,대전,1
2021,2,1,울산,1
2021,2,1,세종,0
2021,2,1,경기,92
2021,2,1,강원,8
2021,2,1,충북,6
2021,2,1,충남,4
2021,2,1,전북,3
2021,2,1,전남,1
2021,2,1,경북,5
2021,2,1,경남,4
2021,2,1,제주,0
2021,2,1,검역,6
2021,2,2,서울,128
2021,2,2,부산,12
2021,2,2,대구,12
2021,2,2,인천,8
2021,2,2,광주,24
2021,2,2,대전,0
2021,2,2,울산,1
2021,2,2,세종,0
2021,2,2,경기,82
2021,2,2,강원,7
2021,2,2,충북,18
2021,2,2,충남,5
2021,2,2,전북,2
2021,2,2,전남,3
2021,2,2,경북,10
2021,2,2,경남,11
2021,2,2,제주,1
2021,2,2,검역,12
2021,2,3,서울,188
2021,2,3,부산,19
2021,2,3,대구,9
2021,2,3,인천,21
2021,2,3,광주,6
2021,2,3,대전,7
2021,2,3,울산,0
2021,2,3,세종,1
2021,2,3,경기,111
2021,2,3,강원,6
2021,2,3,충북,9
2021,2,3,충남,36
2021,2,3,전북,10
2021,2,3,전남,6
2021,2,3,경북,12
2021,2,3,경남,8
2021,2,3,제주,1
2021,2,3,검역,17
2021,2,4,서울,172
2021,2,4,부산,26
2021,2,4,대구,8
2021,2,4,인천,44
2021,2,4,광주,12
2021,2,4,대전,2
2021,2,4,울산,2
2021,2,4,세종,0
2021,2,4,경기,134
2021,2,4,강원,8
2021,2,4,충북,4
2021,2,4,충남,13
2021,2,4,전북,1
2021,2,4,전남,2
2021,2,4,경북,6
2021,2,4,경남,8
2021,2,4,제주,3
2021,2,4,검역,6
2021,2,5,서울,126
2021,2,5,부산,33
2021,2,5,대구,14
2021,2,5,인천,26
2021,2,5,광주,14
2021,2,5,대전,0
2021,2,5,울산,0
2021,2,5,세종,0
2021,2,5,경기,114
2021,2,5,강원,5
2021,2,5,충북,3
2021,2,5,충남,13
2021,2,5,전북,0
2021,2,5,전남,0
2021,2,5,경북,7
2021,2,5,경남,6
2021,2,5,제주,2
2021,2,5,검역,7
2021,2,6,서울,143
2021,2,6,부산,14
2021,2,6,대구,18
2021,2,6,인천,25
2021,2,6,광주,12
2021,2,6,대전,8
2021,2,6,울산,2
2021,2,6,세종,0
2021,2,6,경기,111
2021,2,6,강원,1
2021,2,6,충북,2
2021,2,6,충남,13
2021,2,6,전북,4
2021,2,6,전남,1
2021,2,6,경북,7
2021,2,6,경남,12
2021,2,6,제주,6
2021,2,6,검역,11
2021,2,7,서울,144
2021,2,7,부산,9
2021,2,7,대구,12
2021,2,7,인천,17
2021,2,7,광주,10
2021,2,7,대전,6
2021,2,7,울산,1
2021,2,7,세종,1
2021,2,7,경기,112
2021,2,7,강원,6
2021,2,7,충북,1
2021,2,7,충남,14
2021,2,7,전북,0
2021,2,7,전남,4
2021,2,7,경북,1
2021,2,7,경남,4
2021,2,7,제주,2
2021,2,7,검역,27
2021,2,8,서울,112
2021,2,8,부산,9
2021,2,8,대구,21
2021,2,8,인천,18
2021,2,8,광주,7
2021,2,8,대전,4
2021,2,8,울산,1
2021,2,8,세종,1
2021,2,8,경기,83
2021,2,8,강원,4
2021,2,8,충북,0
2021,2,8,충남,10
2021,2,8,전북,0
2021,2,8,전남,0
2021,2,8,경북,6
2021,2,8,경남,4
2021,2,8,제주,0
2021,2,8,검역,8
2021,2,9,서울,90
2021,2,9,부산,9
2021,2,9,대구,9
2021,2,9,인천,16
2021,2,9,광주,8
2021,2,9,대전,2
2021,2,9,울산,3
2021,2,9,세종,1
2021,2,9,경기,126
2021,2,9,강원,3
2021,2,9,충북,3
2021,2,9,충남,5
2021,2,9,전북,3
2021,2,9,전남,0
2021,2,9,경북,5
2021,2,9,경남,7
2021,2,9,제주,2
2021,2,9,검역,11
2021,2,10,서울,175
2021,2,10,부산,19
2021,2,10,대구,16
2021,2,10,인천,20
2021,2,10,광주,14
2021,2,10,대전,0
2021,2,10,울산,0
2021,2,10,세종,1
2021,2,10,경기,169
2021,2,10,강원,5
2021,2,10,충북,2
2021,2,10,충남,2
2021,2,10,전북,2
2021,2,10,전남,2
2021,2,10,경북,2
2021,2,10,경남,9
2021,2,10,제주,0
2021,2,10,검역,6
2021,2,11,서울,183
2021,2,11,부산,29
2021,2,11,대구,13
2021,2,11,인천,25
2021,2,11,광주,13
2021,2,11,대전,3
2021,2,11,울산,2
2021,2,11,세종,0
2021,2,11,경기,188
2021,2,11,강원,11
2021,2,11,충북,4
2021,2,11,충남,1
2021,2,11,전북,7
2021,2,11,전남,0
2021,2,11,경북,1
2021,2,11,경남,5
2021,2,11,제주,4
2021,2,11,검역,15
2021,2,12,서울,158
2021,2,12,부산,27
2021,2,12,대구,12
2021,2,12,인천,43
2021,2,12,광주,6
2021,2,12,대전,1
2021,2,12,울산,0
2021,2,12,세종,2
2021,2,12,경기,105
2021,2,12,강원,6
2021,2,12,충북,6
2021,2,12,충남,13
2021,2,12,전북,2
2021,2,12,전남,4
2021,2,12,경북,4
2021,2,12,경남,4
2021,2,12,제주,4
2021,2,12,검역,6
2021,2,13,서울,136
2021,2,13,부산,27
2021,2,13,대구,14
2021,2,13,인천,30
2021,2,13,광주,3
2021,2,13,대전,5
2021,2,13,울산,2
2021,2,13,세종,5
2021,2,13,경기,99
2021,2,13,강원,2
2021,2,13,충북,5
2021,2,13,충남,15
2021,2,13,전북,5
2021,2,13,전남,0
2021,2,13,경북,5
2021,2,13,경남,4
2021,2,13,제주,0
2021,2,13,검역,5
2021,2,14,서울,152
2021,2,14,부산,15
2021,2,14,대구,3
2021,2,14,인천,19
2021,2,14,광주,2
2021,2,14,대전,2
2021,2,14,울산,3
2021,2,14,세종,2
2021,2,14,경기,80
2021,2,14,강원,5
2021,2,14,충북,5
2021,2,14,충남,12
2021,2,14,전북,6
2021,2,14,전남,2
2021,2,14,경북,5
2021,2,14,경남,6
2021,2,14,제주,0
2021,2,14,검역,7
2021,2,15,서울,150
2021,2,15,부산,15
2021,2,15,대구,13
2021,2,15,인천,12
2021,2,15,광주,3
2021,2,15,대전,8
2021,2,15,울산,4
2021,2,15,세종,0
2021,2,15,경기,102
2021,2,15,강원,1
2021,2,15,충북,0
2021,2,15,충남,9
2021,2,15,전북,4
2021,2,15,전남,5
2021,2,15,경북,8
2021,2,15,경남,3
2021,2,15,제주,0
2021,2,15,검역,6
2021,2,16,서울,161
2021,2,16,부산,19
2021,2,16,대구,12
2021,2,16,인천,21
2021,2,16,광주,2
2021,2,16,대전,4
2021,2,16,울산,7
2021,2,16,세종,0
2021,2,16,경기,134
2021,2,16,강원,5
2021,2,16,충북,7
2021,2,16,충남,58
2021,2,16,전북,5
2021,2,16,전남,2
2021,2,16,경북,3
2021,2,16,경남,8
2021,2,16,제주,1
2021,2,16,검역,8
2021,2,17,서울,258
2021,2,17,부산,19
2021,2,17,대구,14
2021,2,17,인천,21
2021,2,17,광주,3
2021,2,17,대전,7
2021,2,17,울산,9
2021,2,17,세종,2
2021,2,17,경기,154
2021,2,17,강원,3
2021,2,17,충북,6
2021,2,17,충남,75
2021,2,17,전북,6
2021,2,17,전남,15
2021,2,17,경북,15
2021,2,17,경남,8
2021,2,17,제주,0
2021,2,17,검역,6
2021,2,18,서울,185
2021,2,18,부산,28
2021,2,18,대구,9
2021,2,18,인천,17
2021,2,18,광주,16
2021,2,18,대전,12
2021,2,18,울산,6
2021,2,18,세종,1
2021,2,18,경기,241
2021,2,18,강원,4
2021,2,18,충북,17
2021,2,18,충남,28
2021,2,18,전북,6
2021,2,18,전남,4
2021,2,18,경북,23
2021,2,18,경남,7
2021,2,18,제주,5
2021,2,18,검역,12
2021,2,19,서울,180
2021,2,19,부산,16
2021,2,19,대구,11
2021,2,19,인천,38
2021,2,19,광주,4
2021,2,19,대전,4
2021,2,19,울산,12
2021,2,19,세종,1
2021,2,19,경기,189
2021,2,19,강원,7
2021,2,19,충북,18
2021,2,19,충남,24
2021,2,19,전북,3
2021,2,19,전남,10
2021,2,19,경북,22
2021,2,19,경남,9
2021,2,19,제주,3
2021,2,19,검역,10
2021,2,20,서울,123
2021,2,20,부산,14
2021,2,20,대구,9
2021,2,20,인천,37
2021,2,20,광주,5
2021,2,20,대전,2
2021,2,20,울산,1
2021,2,20,세종,0
2021,2,20,경기,170
2021,2,20,강원,5
2021,2,20,충북,16
2021,2,20,충남,12
2021,2,20,전북,8
2021,2,20,전남,10
2021,2,20,경북,19
2021,2,20,경남,8
2021,2,20,제주,2
2021,2,20,검역,7
2021,2,21,서울,130
2021,2,21,부산,12
2021,2,21,대구,8
2021,2,21,인천,21
2021,2,21,광주,6
2021,2,21,대전,0
2021,2,21,울산,4
2021,2,21,세종,1
2021,2,21,경기,171
2021,2,21,강원,6
2021,2,21,충북,6
2021,2,21,충남,10
2021,2,21,전북,8
2021,2,21,전남,8
2021,2,21,경북,7
2021,2,21,경남,7
2021,2,21,제주,3
2021,2,21,검역,8
2021,2,22,서울,106
2021,2,22,부산,12
2021,2,22,대구,4
2021,2,22,인천,19
2021,2,22,광주,5
2021,2,22,대전,3
2021,2,22,울산,1
2021,2,22,세종,0
2021,2,22,경기,121
2021,2,22,강원,20
2021,2,22,충북,7
2021,2,22,충남,6
2021,2,22,전북,4
2021,2,22,전남,3
2021,2,22,경북,11
2021,2,22,경남,6
2021,2,22,제주,0
2021,2,22,검역,4
2021,2,23,서울,125
2021,2,23,부산,12
2021,2,23,대구,10
2021,2,23,인천,14
2021,2,23,광주,7
2021,2,23,대전,1
2021,2,23,울산,2
2021,2,23,세종,1
2021,2,23,경기,127
2021,2,23,강원,14
2021,2,23,충북,4
2021,2,23,충남,8
2021,2,23,전북,7
2021,2,23,전남,6
2021,2,23,경북,8
2021,2,23,경남,5
2021,2,23,제주,0
2021,2,23,검역,5
2021,2,24,서울,144
2021,2,24,부산,13
2021,2,24,대구,19
2021,2,24,인천,18
2021,2,24,광주,35
2021,2,24,대전,2
2021,2,24,울산,1
2021,2,24,세종,2
2021,2,24,경기,143
2021,2,24,강원,9
2021,2,24,충북,1
2021,2,24,충남,12
2021,2,24,전북,8
2021,2,24,전남,1
2021,2,24,경북,18
2021,2,24,경남,8
2021,2,24,제주,2
2021,2,24,검역,4
2021,2,25,서울,122
2021,2,25,부산,18
2021,2,25,대구,14
2021,2,25,인천,22
2021,2,25,광주,15
2021,2,25,대전,0
2021,2,25,울산,2
2021,2,25,세종,0
2021,2,25,경기,138
2021,2,25,강원,2
2021,2,25,충북,4
2021,2,25,충남,16
2021,2,25,전북,5
2021,2,25,전남,11
2021,2,25,경북,9
2021,2,25,경남,2
2021,2,25,제주,5
2021,2,25,검역,10
2021,2,26,서울,131
2021,2,26,부산,11
2021,2,26,대구,10
2021,2,26,인천,15
2021,2,26,광주,11
2021,2,26,대전,6
2021,2,26,울산,1
2021,2,26,세종,1
2021,2,26,경기,141
2021,2,26,강원,6
2021,2,26,충북,10
2021,2,26,충남,3
2021,2,26,전북,16
2021,2,26,전남,5
2021,2,26,경북,6
2021,2,26,경남,6
2021,2,26,제주,0
2021,2,26,검역,8
2021,2,27,서울,131
2021,2,27,부산,9
2021,2,27,대구,6
2021,2,27,인천,27
2021,2,27,광주,12
2021,2,27,대전,2
2021,2,27,울산,3
2021,2,27,세종,1
2021,2,27,경기,169
2021,2,27,강원,6
2021,2,27,충북,8
2021,2,27,충남,4
2021,2,27,전북,20
2021,2,27,전남,5
2021,2,27,경북,7
2021,2,27,경남,1
2021,2,27,제주,1
2021,2,27,검역,3
2021,2,28,서울,120
2021,2,28,부산,5
2021,2,28,대구,6
2021,2,28,인천,13
2021,2,28,광주,14
2021,2,28,대전,1
2021,2,28,울산,5
2021,2,28,세종,6
2021,2,28,경기,141
2021,2,28,강원,4
2021,2,28,충북,10
2021,2,28,충남,7
2021,2,28,전북,7
2021,2,28,전남,0
2021,2,28,경북,4
2021,2,28,경남,2
2021,2,28,제주,1
2021,2,28,검역,9
2021,3,1,서울,92
2021,3,1,부산,16
2021,3,1,대구,10
2021,3,1,인천,14
2021,3,1,광주,8
2021,3,1,대전,0
2021,3,1,울산,2
2021,3,1,세종,1
2021,3,1,경기,160
2021,3,1,강원,5
2021,3,1,충북,8
2021,3,1,충남,4
2021,3,1,전북,10
2021,3,1,전남,2
2021,3,1,경북,13
2021,3,1,경남,5
2021,3,1,제주,0
2021,3,1,검역,5
2021,3,2,서울,122
2021,3,2,부산,17
2021,3,2,대구,14
2021,3,2,인천,11
2021,3,2,광주,4
2021,3,2,대전,1
2021,3,2,울산,0
2021,3,2,세종,5
2021,3,2,경기,116
2021,3,2,강원,2
2021,3,2,충북,6
2021,3,2,충남,4
2021,3,2,전북,9
2021,3,2,전남,7
2021,3,2,경북,7
2021,3,2,경남,5
2021,3,2,제주,5
2021,3,2,검역,9
2021,3,3,서울,119
2021,3,3,부산,8
2021,3,3,대구,6
2021,3,3,인천,20
2021,3,3,광주,3
2021,3,3,대전,2
2021,3,3,울산,1
2021,3,3,세종,4
2021,3,3,경기,227
2021,3,3,강원,6
2021,3,3,충북,19
2021,3,3,충남,4
2021,3,3,전북,5
2021,3,3,전남,3
2021,3,3,경북,6
2021,3,3,경남,5
2021,3,3,제주,4
2021,3,3,검역,2
2021,3,4,서울,118
2021,3,4,부산,18
2021,3,4,대구,20
2021,3,4,인천,18
2021,3,4,광주,6
2021,3,4,대전,3
2021,3,4,울산,0
2021,3,4,세종,0
2021,3,4,경기,186
2021,3,4,강원,6
2021,3,4,충북,12
2021,3,4,충남,4
2021,3,4,전북,6
2021,3,4,전남,1
2021,3,4,경북,7
2021,3,4,경남,10
2021,3,4,제주,3
2021,3,4,검역,6
2021,3,5,서울,129
2021,3,5,부산,20
2021,3,5,대구,3
2021,3,5,인천,13
2021,3,5,광주,6
2021,3,5,대전,0
2021,3,5,울산,3
2021,3,5,세종,1
2021,3,5,경기,173
2021,3,5,강원,4
2021,3,5,충북,19
2021,3,5,충남,9
2021,3,5,전북,3
2021,3,5,전남,0
2021,3,5,경북,6
2021,3,5,경남,3
2021,3,5,제주,2
2021,3,5,검역,4
2021,3,6,서울,128
2021,3,6,부산,12
2021,3,6,대구,4
2021,3,6,인천,20
2021,3,6,광주,3
2021,3,6,대전,0
2021,3,6,울산,4
2021,3,6,세종,2
2021,3,6,경기,173
2021,3,6,강원,7
2021,3,6,충북,22
2021,3,6,충남,7
2021,3,6,전북,4
2021,3,6,전남,3
2021,3,6,경북,13
2021,3,6,경남,5
2021,3,6,제주,5
2021,3,6,검역,6
2021,3,7,서울,132
2021,3,7,부산,6
2021,3,7,대구,8
2021,3,7,인천,28
2021,3,7,광주,4
2021,3,7,대전,1
2021,3,7,울산,2
2021,3,7,세종,2
2021,3,7,경기,172
2021,3,7,강원,10
2021,3,7,충북,9
2021,3,7,충남,6
2021,3,7,전북,5
2021,3,7,전남,6
2021,3,7,경북,13
2021,3,7,경남,3
2021,3,7,제주,4
2021,3,7,검역,5
2021,3,8,서울,100
2021,3,8,부산,12
2021,3,8,대구,6
2021,3,8,인천,15
2021,3,8,광주,15
2021,3,8,대전,0
2021,3,8,울산,3
2021,3,8,세종,1
2021,3,8,경기,128
2021,3,8,강원,10
2021,3,8,충북,20
2021,3,8,충남,14
2021,3,8,전북,4
2021,3,8,전남,6
2021,3,8,경북,3
2021,3,8,경남,1
2021,3,8,제주,3
2021,3,8,검역,5
2021,3,9,서울,102
2021,3,9,부산,19
2021,3,9,대구,3
2021,3,9,인천,20
2021,3,9,광주,33
2021,3,9,대전,1
2021,3,9,울산,11
2021,3,9,세종,0
2021,3,9,경기,188
2021,3,9,강원,13
2021,3,9,충북,21
2021,3,9,충남,15
2021,3,9,전북,8
2021,3,9,전남,3
2021,3,9,경북,2
2021,3,9,경남,1
2021,3,9,제주,2
2021,3,9,검역,4
2021,3,10,서울,138
2021,3,10,부산,7
2021,3,10,대구,1
2021,3,10,인천,23
2021,3,10,광주,1
2021,3,10,대전,3
2021,3,10,울산,21
2021,3,10,세종,0
2021,3,10,경기,203
2021,3,10,강원,20
2021,3,10,충북,21
2021,3,10,충남,6
2021,3,10,전북,5
2021,3,10,전남,3
2021,3,10,경북,4
2021,3,10,경남,7
2021,3,10,제주,2
2021,3,10,검역,5
2021,3,11,서울,138
2021,3,11,부산,14
2021,3,11,대구,4
2021,3,11,인천,18
2021,3,11,광주,1
2021,3,11,대전,1
2021,3,11,울산,23
2021,3,11,세종,0
2021,3,11,경기,184
2021,3,11,강원,30
2021,3,11,충북,6
2021,3,11,충남,4
2021,3,11,전북,8
2021,3,11,전남,3
2021,3,11,경북,11
2021,3,11,경남,8
2021,3,11,제주,2
2021,3,11,검역,10
2021,3,12,서울,140
2021,3,12,부산,15
2021,3,12,대구,4
2021,3,12,인천,31
2021,3,12,광주,2
2021,3,12,대전,0
2021,3,12,울산,5
2021,3,12,세종,2
2021,3,12,경기,166
2021,3,12,강원,12
2021,3,12,충북,27
2021,3,12,충남,3
2021,3,12,전북,4
2021,3,12,전남,4
2021,3,12,경북,9
2021,3,12,경남,56
2021,3,12,제주,2
2021,3,12,검역,6
2021,3,13,서울,140
2021,3,13,부산,17
2021,3,13,대구,9
2021,3,13,인천,26
2021,3,13,광주,3
2021,3,13,대전,1
2021,3,13,울산,1
2021,3,13,세종,0
2021,3,13,경기,164
2021,3,13,강원,18
2021,3,13,충북,16
2021,3,13,충남,9
2021,3,13,전북,2
2021,3,13,전남,1
2021,3,13,경북,14
2021,3,13,경남,62
2021,3,13,제주,1
2021,3,13,검역,6
2021,3,14,서울,112
2021,3,14,부산,13
2021,3,14,대구,6
2021,3,14,인천,20
2021,3,14,광주,1
2021,3,14,대전,0
2021,3,14,울산,1
2021,3,14,세종,0
2021,3,14,경기,203
2021,3,14,강원,16
2021,3,14,충북,7
2021,3,14,충남,2
2021,3,14,전북,7
2021,3,14,전남,2
2021,3,14,경북,9
2021,3,14,경남,53
2021,3,14,제주,1
2021,3,14,검역,6
2021,3,15,서울,109
2021,3,15,부산,4
2021,3,15,대구,5
2021,3,15,인천,18
2021,3,15,광주,1
2021,3,15,대전,2
2021,3,15,울산,2
2021,3,15,세종,2
2021,3,15,경기,161
2021,3,15,강원,10
2021,3,15,충북,9
2021,3,15,충남,6
2021,3,15,전북,5
2021,3,15,전남,1
2021,3,15,경북,3
2021,3,15,경남,31
2021,3,15,제주,3
2021,3,15,검역,7
2021,3,16,서울,79
2021,3,16,부산,7
2021,3,16,대구,3
2021,3,16,인천,14
2021,3,16,광주,2
2021,3,16,대전,1
2021,3,16,울산,3
2021,3,16,세종,0
2021,3,16,경기,148
2021,3,16,강원,13
2021,3,16,충북,3
2021,3,16,충남,4
2021,3,16,전북,7
2021,3,16,전남,1
2021,3,16,경북,4
2021,3,16,경남,65
2021,3,16,제주,2
2021,3,16,검역,7
2021,3,17,서울,120
2021,3,17,부산,11
2021,3,17,대구,14
2021,3,17,인천,21
2021,3,17,광주,1
2021,3,17,대전,1
2021,3,17,울산,4
2021,3,17,세종,3
2021,3,17,경기,186
2021,3,17,강원,10
2021,3,17,충북,12
2021,3,17,충남,6
2021,3,17,전북,21
2021,3,17,전남,0
2021,3,17,경북,4
2021,3,17,경남,45
2021,3,17,제주,1
2021,3,17,검역,9
2021,3,18,서울,124
2021,3,18,부산,7
2021,3,18,대구,14
2021,3,18,인천,21
2021,3,18,광주,1
2021,3,18,대전,2
2021,3,18,울산,5
2021,3,18,세종,1
2021,3,18,경기,159
2021,3,18,강원,23
2021,3,18,충북,8
2021,3,18,충남,14
2021,3,18,전북,15
2021,3,18,전남,0
2021,3,18,경북,5
2021,3,18,경남,35
2021,3,18,제주,2
2021,3,18,검역,9
2021,3,19,서울,146
2021,3,19,부산,7
2021,3,19,대구,5
2021,3,19,인천,24
2021,3,19,광주,2
2021,3,19,대전,7
2021,3,19,울산,3
2021,3,19,세종,0
2021,3,19,경기,157
2021,3,19,강원,31
2021,3,19,충북,8
2021,3,19,충남,5
2021,3,19,전북,15
2021,3,19,전남,0
2021,3,19,경북,4
2021,3,19,경남,42
2021,3,19,제주,0
2021,3,19,검역,7
2021,3,20,서울,115
2021,3,20,부산,9
2021,3,20,대구,16
2021,3,20,인천,12
2021,3,20,광주,1
2021,3,20,대전,8
2021,3,20,울산,3
2021,3,20,세종,0
2021,3,20,경기,189
2021,3,20,강원,17
2021,3,20,충북,8
2021,3,20,충남,6
2021,3,20,전북,16
2021,3,20,전남,0
2021,3,20,경북,11
2021,3,20,경남,31
2021,3,20,제주,1
2021,3,20,검역,4
2021,3,21,서울,125
2021,3,21,부산,19
2021,3,21,대구,14
2021,3,21,인천,22
2021,3,21,광주,2
2021,3,21,대전,1
2021,3,21,울산,7
2021,3,21,세종,0
2021,3,21,경기,157
2021,3,21,강원,14
2021,3,21,충북,10
2021,3,21,충남,5
2021,3,21,전북,11
2021,3,21,전남,0
2021,3,21,경북,5
2021,3,21,경남,54
2021,3,21,제주,1
2021,3,21,검역,9
2021,3,22,서울,109
2021,3,22,부산,26
2021,3,22,대구,14
2021,3,22,인천,10
2021,3,22,광주,2
2021,3,22,대전,0
2021,3,22,울산,1
2021,3,22,세종,0
2021,3,22,경기,151
2021,3,22,강원,21
2021,3,22,충북,5
2021,3,22,충남,11
2021,3,22,전북,7
2021,3,22,전남,2
2021,3,22,경북,11
2021,3,22,경남,37
2021,3,22,제주,1
2021,3,22,검역,7
2021,3,23,서울,97
2021,3,23,부산,8
2021,3,23,대구,3
2021,3,23,인천,13
2021,3,23,광주,1
2021,3,23,대전,4
2021,3,23,울산,8
2021,3,23,세종,0
2021,3,23,경기,124
2021,3,23,강원,9
2021,3,23,충북,6
2021,3,23,충남,8
2021,3,23,전북,7
2021,3,23,전남,1
2021,3,23,경북,20
2021,3,23,경남,29
2021,3,23,제주,0
2021,3,23,검역,8
2021,3,24,서울,137
2021,3,24,부산,17
2021,3,24,대구,17
2021,3,24,인천,21
2021,3,24,광주,2
2021,3,24,대전,2
2021,3,24,울산,2
2021,3,24,세종,0
2021,3,24,경기,154
2021,3,24,강원,18
2021,3,24,충북,6
2021,3,24,충남,0
2021,3,24,전북,5
